Rank	Time	Wind	First.Name	Last.Name	Country	Birthdate	Race	Location	Date
1438	1359	11.05	1.7	Yelena	Nevmerzhitskaya	BLR	27.07.80	1	Grodno	27.06.2010
1439	1359	11.05	1.4	Kelly-Ann	Baptiste	TTO	14.10.86	1	Split	04.09.2010
1440	1359	11.05	1.7	Schillonie	Calvert	JAM	27.07.88	1	Hengelo	29.05.2011
1441	1359	11.05	0.5	Carrie	Russel	JAM	18.10.90	1s1	Shenzhen	17.08.2011
1442	1359	11.05	-0.7	Carrie	Russel	JAM	18.10.90	1	Shenzhen	17.08.2011
1443	1359	11.05	-1.5	Kelly-Ann	Baptiste	TTO	14.10.86	2s3	Daegu	29.08.2011
1444	1359	11.05	1.0	Kimberlyn	Duncan	USA	02.08.91	1rA	BatonRouge	21.04.2012
1445	1359	11.05	-0.1	Carmelita	Jeter	USA	24.11.79	3	NewYorkCity	09.06.2012
1446	1359	11.05	1.3	Sherri-Ann	Brooks	JAM	11.02.83	1	Edmonton	16.06.2012
1447	1359	11.05	1.5	Schillonie	Calvert	JAM	27.07.88	3h3	Kingston	29.06.2012
1448	1359	11.05	0.6	Schillonie	Calvert	JAM	27.07.88	5	Kingston	29.06.2012
1449	1359	11.05	1.4	Verena	Sailer	GER	16.10.85	1r1	Weinheim	27.07.2012
1450	1359	11.05	1.7	Ana-Claudia	Lemos-Silva	BRA	06.11.88	1	Belem	12.05.2013
1451	1359	11.05	1.2	Murielle	Ahoure	CIV	23.08.87	2	Oslo	13.06.2013
1452	1359	11.05	-0.4	Alexandra	Anderson	USA	28.01.87	1	Padova	01.09.2013
1453	1359	11.05	0.5	Tori	Bowie	USA	27.08.90	1rA	Roma	05.06.2014
1454	1359	11.05	2.0	Barbara	Pierre	USA	28.04.87	2s2	Sacramento	27.06.2014
1455	1359	11.05	0.2	Blessing	Okagbare	NGR	10.09.88	2rA	Kingston	09.05.2015
1456	1359	11.05	0.2	Michelle-Lee	Ahye	TTO	10.04.92	1	Beijing	20.05.2015
1457	1359	11.05	1.0	Barbara	Pierre	USA	28.04.87	2	Madrid	11.07.2015
1458	1359	11.05	-0.2	Tori	Bowie	USA	27.08.90	2rA	Stockholm	30.07.2015
1459	1359	11.05	0.7	Marie-Josee	TaLou	CIV	18.11.88	5	Ad-Dawhah	06.05.2016
1460	1359	11.05	0.7	Simone	Facey	JAM	07.05.85	6	Ad-Dawhah	06.05.2016
1461	1359	11.05	0.2	Christania	Williams	JAM	17.10.94	2h1	London	23.07.2016
1462	1359	11.05	2.0	Destiny	Carter	USA	09.10.92	2r1	BatonRouge	28.04.2017
1463	1359	11.05	0.2	Ashley	Henderson	USA	04.12.95	1	Logan	13.05.2017
1464	1359	11.05	1.4	Deajah	Stevens	USA	19.05.95	1	Eugene	14.05.2017
1465	1359	11.05	1.1	Simone	Facey	JAM	07.05.85	3rA	Montverde	10.06.2017
1466	1359	11.05	1.4	Jenna	Prandini	USA	20.11.92	3h1	Sacramento	22.06.2017
1467	1359	11.05	0.7	Aleia	Hobbs	USA	24.02.96	3h4	Sacramento	22.06.2017
1468	1359	11.05	-0.4	Michelle-Lee	Ahye	TTO	10.04.92	2h2	London	09.07.2017
1469	1359	11.05	0.8	Elaine	Thompson	JAM	28.06.92	1h2	London	05.08.2017
1470	1359	11.05	-0.3	Tori	Bowie	USA	27.08.90	1h3	London	05.08.2017
1471	1471	11.06	1.4	Annegret	Richter	FRG	13.10.50	1	Frankfurt	14.08.1976
1472	1471	11.06	-0.9	Evelyn	Ashford	USA	15.04.57	1	Montreal	25.08.1979
1473	1471	11.06	0.9	Romy	Muller	GDR	26.07.58	2	Potsdam	10.05.1980
1474	1471	11.06	0.5	Lyudmila	Kondratyeva	RUS	11.04.58	1q1	Moskva	25.07.1980
1475	1471	11.06	1.0	Lyudmila	Kondratyeva	RUS	11.04.58	1	Moskva	26.07.1980
1476	1471	11.06	-0.3	Evelyn	Ashford	USA	15.04.57	1	Viareggio	05.08.1981
1477	1471	11.06	-1.3	Merlene	Ottey	JAM	10.05.60	2	Knoxville	19.06.1982
1478	1471	11.06	1.9	Evelyn	Ashford	USA	15.04.57	1	Oslo	07.07.1982
1479	1471	11.06	-0.5	Diane	Williams	USA	14.12.60	3	Helsinki	08.08.1983
1480	1471	11.06	-1.7	Florence	Griffith-Joyner	USA	21.12.59	2	Bruxelles	26.08.1983
1481	1471	11.06	1.4	Evelyn	Ashford	USA	15.04.57	1h3	LosAngeles	04.08.1984
1482	1471	11.06	-0.8	Lyudmila	Kondratyeva	RUS	11.04.58	2	Tokyo	14.09.1984
1483	1471	11.06	1.2	Silke	Moller	GER	20.06.64	2	Halle	11.06.1985
1484	1471	11.06	-0.5	Alice	Brown	USA	20.09.60	1	Berlin	23.08.1985
1485	1471	11.06	1.3	Alice	Brown	USA	20.09.60	2	Westwood	17.05.1986
1486	1471	11.06	0.4	Merlene	Ottey	JAM	10.05.60	1	Sevilla	24.05.1986
1487	1471	11.06	0.3	Heike	Drechsler	GER	16.12.64	1h	Potsdam	11.06.1986
1488	1471	11.06	-0.1	Marlies	Gohr	GDR	21.03.58	1h2	Stuttgart	26.08.1986
1489	1471	11.06	0.8	Anelia	Nuneva	BUL	30.06.62	3	Budapest	06.07.1987
1490	1471	11.06	0.8	Gail	Devers	USA	19.11.66	1	Durham	26.07.1987
1491	1471	11.06	0.7	Pam	Marshall	USA	16.08.60	2rA	Berlin	21.08.1987
1492	1471	11.06	0.9	Silke	Moller	GER	20.06.64	2	Dresden	11.06.1988
1493	1471	11.06	0.9	Marlies	Gohr	GDR	21.03.58	3	Dresden	11.06.1988
1494	1471	11.06	-0.5	Heike	Drechsler	GER	16.12.64	1h1	Potsdam	08.09.1988
1495	1471	11.06	0.5	Merlene	Ottey	JAM	10.05.60	1	Verona	12.09.1989
1496	1471	11.06	1.0	Evette	deKlerk	RSA	21.08.65	1	Germiston	20.04.1990
1497	1471	11.06	-0.2	Merlene	Ottey	JAM	10.05.60	1	Madrid	09.06.1990
1498	1471	11.06	1.3	Sheila	Echols	USA	02.10.64	1	Monaco	12.08.1990
1499	1471	11.06	-0.1	Gwen	Torrence	USA	12.06.65	2	Villeneuved'Ascq	01.07.1991
1500	1471	11.06	1.7	Sandra	Myers	ESP	04.01.61	2	Vigo	23.07.1991
1501	1471	11.06	0.9	Irina	Privalova	RUS	12.11.68	1	Malmo	05.08.1991
1502	1471	11.06	0.9	Merlene	Ottey	JAM	10.05.60	1h7	Tokyo	26.08.1991
1503	1471	11.06	-3.0	Merlene	Ottey	JAM	10.05.60	3	Tokyo	27.08.1991
1504	1471	11.06	1.5	Irina	Privalova	RUS	12.11.68	4	Lausanne	07.07.1993
1505	1471	11.06	-0.6	Irina	Privalova	RUS	12.11.68	2s2	Stuttgart	16.08.1993
1506	1471	11.06	-0.6	Mary	Onyali	NGR	03.02.68	3s2	Stuttgart	16.08.1993
1507	1471	11.06	0.0	Mary	Onyali	NGR	03.02.68	2	Durham	13.08.1994
1508	1471	11.06	0.2	Mary	Onyali	NGR	03.02.68	1	Victoria	23.08.1994
1509	1471	11.06	1.9	Juliet	Cuthbert	JAM	09.04.64	2	Lausanne	05.07.1995
1510	1471	11.06	1.9	Zhanna	Block	UKR	06.07.72	3	Lausanne	05.07.1995
1511	1471	11.06	1.6	Carlette	Guidry	USA	04.09.68	2	Atlanta	18.05.1996
1512	1471	11.06	1.1	Carlette	Guidry	USA	04.09.68	3s1	Atlanta	15.06.1996
1513	1471	11.06	1.1	Dannette	Young	USA	06.10.64	4s1	Atlanta	15.06.1996
1514	1471	11.06	1.1	Dannette	Young	USA	06.10.64	6	Atlanta	15.06.1996
1515	1471	11.06	0.6	Melanie	Paschke	GER	29.06.70	1	Koln	21.06.1996
1516	1471	11.06	-0.1	Mary	Onyali	NGR	03.02.68	1	Paris	28.06.1996
1517	1471	11.06	0.8	Marina	Trandenkova	RUS	07.01.67	2	SanktPeterburg	02.07.1996
1518	1471	11.06	1.3	Gwen	Torrence	USA	12.06.65	3	Oslo	05.07.1996
1519	1471	11.06	1.9	Chandra	Sturrup	BAH	12.09.71	1	Nassau	15.07.1996
1520	1471	11.06	0.6	Juliet	Cuthbert	JAM	09.04.64	1h4	Atlanta	26.07.1996
1521	1471	11.06	-0.7	Marina	Trandenkova	RUS	07.01.67	5	Atlanta	27.07.1996
1522	1471	11.06	1.3	Chryste	Gaines	USA	14.09.70	4	Milano	07.09.1996
1523	1471	11.06	0.1	Chryste	Gaines	USA	14.09.70	2s1	Indianapolis	12.06.1997
1524	1471	11.06	0.0	Marion	Jones	USA	12.10.75	1	Oslo	04.07.1997
1525	1471	11.06	0.6	Gail	Devers	USA	19.11.66	1	Linz	09.07.1997
1526	1471	11.06	-1.2	Gail	Devers	USA	19.11.66	3rA	Zurich	13.08.1997
1527	1471	11.06	-0.6	Tian	Yumei	CHN	28.12.65	2s1	Shanghai	17.10.1997
1528	1471	11.06	0.0	Tian	Yumei	CHN	28.12.65	3	Shanghai	18.10.1997
1529	1471	11.06	0.1	Sevatheda	Fynes	BAH	17.10.74	2	Chengdu	12.05.1998
1530	1471	11.06	-0.5	Zhanna	Block	UKR	06.07.72	2	Oslo	09.07.1998
1531	1471	11.06	-0.3	Inger	Miller	USA	12.06.72	2	Malmo	03.08.1998
1532	1471	11.06	-0.8	Zhanna	Block	UKR	06.07.72	1h1	Budapest	18.08.1998
1533	1471	11.06	-0.7	Marion	Jones	USA	12.10.75	1	CapeTown	26.03.1999
1534	1471	11.06	-0.4	Inger	Miller	USA	12.06.72	1r1	Modesto	08.05.1999
1535	1471	11.06	1.1	Peta-Gaye	Dowdie	JAM	18.01.77	2s1	Boise	04.06.1999
1536	1471	11.06	-0.9	Inger	Miller	USA	12.06.72	2	Athinai	16.06.1999
1537	1471	11.06	1.1	Ekaterini	Thanou	GRE	01.02.75	4	Lausanne	02.07.1999
1538	1471	11.06	-0.2	Inger	Miller	USA	12.06.72	1	Linz	26.07.1999
1539	1471	11.06	0.3	Debbie	Ferguson-McKenzie	BAH	16.01.76	2q4	Sevilla	21.08.1999
1540	1471	11.06	0.7	Andrea	Philipp	GER	29.07.71	3q2	Sevilla	21.08.1999
1541	1471	11.06	-0.1	Chandra	Sturrup	BAH	12.09.71	7	Sevilla	22.08.1999
1542	1471	11.06	0.9	Torri	Edwards	USA	31.01.77	4r2	Athinai	28.06.2000
1543	1471	11.06	1.3	Torri	Edwards	USA	31.01.77	3h3	Sacramento	14.07.2000
1544	1471	11.06	-1.2	Merlene	Ottey	JAM	10.05.60	3rA	Zurich	11.08.2000
1545	1471	11.06	0.3	Chryste	Gaines	USA	14.09.70	1h10	Sydney	22.09.2000
1546	1471	11.06	1.0	Mercy	Nku	NGR	17.07.76	1rA	Lausanne	04.07.2001
1547	1471	11.06	0.1	Debbie	Ferguson-McKenzie	BAH	16.01.76	2	Monaco	20.07.2001
1548	1471	11.06	-0.3	Chryste	Gaines	USA	14.09.70	4	Edmonton	06.08.2001
1549	1471	11.06	1.1	Endurance	Ojokolo	NGR	29.09.75	1rB	Zurich	17.08.2001
1550	1471	11.06	0.6	Angela	Williams	USA	30.01.80	1rA	Walnut	21.04.2002
1551	1471	11.06	0.9	Muriel	Hurtis	FRA	25.03.79	2r1	Athinai	10.06.2002
1552	1471	11.06	-0.2	Tayna	Lawrence	JAM	17.09.75	2	Kingston	21.06.2002
1553	1471	11.06	0.1	Chryste	Gaines	USA	14.09.70	2	Saint-Denis	05.07.2002
1554	1471	11.06	-0.3	Tayna	Lawrence	JAM	17.09.75	1	Madrid	20.09.2002
1555	1471	11.06	-0.4	Chandra	Sturrup	BAH	12.09.71	1s2	Saint-Denis	24.08.2003
1556	1471	11.06	0.9	Christine	Arron	FRA	13.09.73	5	Saint-Denis	24.08.2003
1557	1471	11.06	1.2	Torri	Edwards	USA	31.01.77	3	Monaco	14.09.2003
1558	1471	11.06	0.6	Ivet	Lalova-Collio	BUL	18.05.84	1	Schwechat	30.05.2004
1559	1471	11.06	-1.2	Veronica	Campbell-Brown	JAM	16.05.82	1	Kingston	26.06.2004
1560	1471	11.06	-0.4	Yuliya	Nesterenko	BLR	15.06.79	1	Iraklio	04.07.2004
1561	1471	11.06	-0.7	Christine	Arron	FRA	13.09.73	1rA	Zurich	06.08.2004
1562	1471	11.06	0.1	LaTasha	Colander	USA	23.08.76	1	SantoDomingo	14.05.2005
1563	1471	11.06	0.1	Christine	Arron	FRA	13.09.73	1	Oslo	29.07.2005
1564	1471	11.06	0.3	Chandra	Sturrup	BAH	12.09.71	3	Bruxelles	26.08.2005
1565	1471	11.06	1.0	Me'Lisa	Barber	USA	04.10.80	2	Carson	21.05.2006
1566	1471	11.06	0.1	Torri	Edwards	USA	31.01.77	1	Gateshead	11.06.2006
1567	1471	11.06	0.1	Torri	Edwards	USA	31.01.77	2	Saint-Denis	08.07.2006
1568	1471	11.06	1.8	Kim	Gevaert	BEL	05.08.78	1	Goteborg	09.08.2006
1569	1471	11.06	-0.2	Torri	Edwards	USA	31.01.77	2	Stuttgart	10.09.2006
1570	1471	11.06	2.0	Marshevet	Hooker	USA	25.09.84	5	Carson	20.05.2007
1571	1471	11.06	1.4	Angela	Williams	USA	30.01.80	1	Clermont	09.06.2007
1572	1471	11.06	0.6	Christine	Arron	FRA	13.09.73	1	Monaco	25.07.2007
1573	1471	11.06	-0.1	Kim	Gevaert	BEL	05.08.78	3s2	Osaka	27.08.2007
1574	1471	11.06	1.9	Kelly-Ann	Baptiste	TTO	14.10.86	1rA	Austin	05.04.2008
1575	1471	11.06	1.3	Allyson	Felix	USA	18.11.85	4	Eugene	08.06.2008
1576	1471	11.06	0.7	Angela	Williams	USA	30.01.80	3q2	Eugene	27.06.2008
1577	1471	11.06	1.9	Chandra	Sturrup	BAH	12.09.71	1r1	Luzern	16.07.2008
1578	1471	11.06	0.0	Torri	Edwards	USA	31.01.77	3h1	London	26.07.2008
1579	1471	11.06	0.1	Shelly-Ann	Fraser-Pryce	JAM	27.12.86	1q1	Beijing	16.08.2008
1580	1471	11.06	-0.7	Muna	Lee	USA	30.10.81	2s1	Beijing	17.08.2008
1581	1471	11.06	0.2	Kerron	Stewart	JAM	16.04.84	2rA	Lausanne	02.09.2008
1582	1471	11.06	0.0	Shelly-Ann	Fraser-Pryce	JAM	27.12.86	1	Rieti	07.09.2008
1583	1471	11.06	0.3	Kerron	Stewart	JAM	16.04.84	2	Stuttgart	14.09.2008
1584	1471	11.06	0.3	Marshevet	Hooker	USA	25.09.84	3	Stuttgart	14.09.2008
1585	1471	11.06	0.0	Carmelita	Jeter	USA	24.11.79	2	Lausanne	07.07.2009
1586	1471	11.06	0.4	Kelly-Ann	Baptiste	TTO	14.10.86	5	Roma	10.07.2009
1587	1471	11.06	0.8	Lauryn	Williams	USA	11.09.83	1q2	Berlin	16.08.2009
1588	1471	11.06	-0.3	Chandra	Sturrup	BAH	12.09.71	2q1	Berlin	16.08.2009
1589	1471	11.06	0.0	LaShauntea	Moore	USA	31.07.83	1rA	DesMoines	24.04.2010
1590	1471	11.06	-0.3	Blessing	Okagbare	NGR	10.09.88	1	Calabar	25.06.2010
1591	1471	11.06	1.1	Sherone	Simpson	JAM	12.08.84	2h2	London	14.08.2010
1592	1471	11.06	-0.3	Carmelita	Jeter	USA	24.11.79	2	London	14.08.2010
1593	1471	11.06	1.9	Murielle	Ahoure	CIV	23.08.87	1	Greensboro	15.05.2011
1594	1471	11.06	-1.4	Veronica	Campbell-Brown	JAM	16.05.82	2s2	Daegu	29.08.2011
1595	1471	11.06	0.0	Shelly-Ann	Fraser-Pryce	JAM	27.12.86	2	Roma	31.05.2012
1596	1471	11.06	1.7	Ivet	Lalova-Collio	BUL	18.05.84	1h2	Helsinki	27.06.2012
1597	1471	11.06	1.3	Tianna	Bartoletta	USA	30.08.85	2h2	London	14.07.2012
1598	1471	11.06	1.5	Ivet	Lalova-Collio	BUL	18.05.84	2h3	London	03.08.2012
1599	1471	11.06	0.0	Kelly-Ann	Baptiste	TTO	14.10.86	2rA	Kingston	04.05.2013
1600	1471	11.06	1.1	Mariya	Ryemyen	UKR	02.08.87	1	Yalta	05.06.2013
1601	1471	11.06	1.6	Michelle-Lee	Ahye	TTO	10.04.92	2r2	PortofSpain	22.06.2013
1602	1471	11.06	-0.1	Alexandra	Anderson	USA	28.01.87	2	Zagreb	03.09.2013
1603	1471	11.06	-0.6	Murielle	Ahoure	CIV	23.08.87	1	Abidjan	26.04.2014
1604	1471	11.06	-1.0	Blessing	Okagbare	NGR	10.09.88	1	Calabar	19.06.2014
1605	1471	11.06	1.1	Natasha	Morrison	JAM	17.11.92	2h1	Kingston	27.06.2014
1606	1471	11.06	-0.7	Blessing	Okagbare	NGR	10.09.88	3	Zurich	28.08.2014
1607	1471	11.06	0.2	Shalonda	Solomon	USA	19.12.85	2rA	Gainesville	24.04.2015
1608	1471	11.06	1.5	Jeneba	Tarmoh	USA	27.09.89	4rB	Eugene	30.05.2015
1609	1471	11.06	1.8	Lekeisha	Lawson	USA	03.06.87	3h4	Eugene	25.06.2015
1610	1471	11.06	0.4	Veronica	Campbell-Brown	JAM	16.05.82	3	Kingston	26.06.2015
1611	1471	11.06	0.2	Marie-Josee	TaLou	CIV	18.11.88	6	Saint-Denis	04.07.2015
1612	1471	11.06	1.7	Carina	Horn	RSA	09.03.89	1h2	Madrid	11.07.2015
1613	1471	11.06	0.1	Dina	Asher-Smith	GBR	04.12.95	4	London	25.07.2015
1614	1471	11.06	0.5	Sherone	Simpson	JAM	12.08.84	4s1	Beijing	24.08.2015
1615	1471	11.06	0.1	Elaine	Thompson	JAM	28.06.92	1hB	Zurich	03.09.2015
1616	1471	11.06	-1.4	Tori	Bowie	USA	27.08.90	3	Zurich	03.09.2015
1617	1471	11.06	1.5	Desiree	Henry	GBR	26.08.95	1rA	Azusa	15.04.2016
1618	1471	11.06	0.4	Murielle	Ahoure	CIV	23.08.87	2r1	Gainesville	22.04.2016
1619	1471	11.06	-0.1	Murielle	Ahoure	CIV	23.08.87	1	Beijing	18.05.2016
1620	1471	11.06	-0.7	Shelly-Ann	Fraser-Pryce	JAM	27.12.86	3	London	23.07.2016
1621	1471	11.06	0.7	Ariana	Washington	USA	04.09.96	2r1	Torrance	15.04.2017
1622	1471	11.06	0.7	Veronica	Campbell-Brown	JAM	16.05.82	1r1	Gainesville	28.04.2017
1623	1471	11.06	0.1	Morolake	Akinosun	USA	17.05.94	1rA	Kingston	20.05.2017
1624	1471	11.06	1.8	Rebekka	Haase	GER	02.01.93	2h1	Zeulenroda	25.05.2017
1625	1471	11.06	0.2	Kelly-Ann	Baptiste	TTO	14.10.86	1	Boston	04.06.2017
1626	1471	11.06	0.3	Teahna	Daniels	USA	27.03.97	3rA	Eugene	10.06.2017
1627	1471	11.06	-0.2	Ariana	Washington	USA	04.09.96	3h3	Sacramento	22.06.2017
1628	1471	11.06	0.8	Jura	Levy	JAM	04.11.90	3	Kingston	23.06.2017
1629	1471	11.06	0.9	Khalifa	St.-Fort	TTO	13.02.98	3	PortofSpain	24.06.2017
1630	1471	11.06	-0.4	Murielle	Ahoure	CIV	23.08.87	3h2	London	09.07.2017
1631	1471	11.06	-1.4	Michelle-Lee	Ahye	TTO	10.04.92	5	London	09.07.2017
1632	1471	11.06	0.1	Rosangela	Santos	BRA	20.12.90	7	London	06.08.2017
1633	1633	11.07	-0.2	Renate	Stecher	GDR	12.05.50	1	Munchen	02.09.1972
1634	1633	11.07	1.8	Renate	Stecher	GDR	12.05.50	1	Dresden	20.07.1973
1635	1633	11.07	1.0	Marlies	Gohr	GDR	21.03.58	1	Helsinki	13.08.1977
1636	1633	11.07	0.0	Evelyn	Ashford	USA	15.04.57	1	Kingston	11.05.1979
1637	1633	11.07	0.8	Evelyn	Ashford	USA	15.04.57	1	SanJuan	08.07.1979
1638	1633	11.07	-1.0	Marlies	Gohr	GDR	21.03.58	1	Potsdam	13.07.1980
1639	1633	11.07	1.0	Marlies	Gohr	GDR	21.03.58	2	Moskva	26.07.1980
1640	1633	11.07	2.0	Merlene	Ottey	JAM	10.05.60	1s1	Austin	29.05.1981
1641	1633	11.07	0.0	Evelyn	Ashford	USA	15.04.57	1	Sacramento	20.06.1981
1642	1633	11.07	0.4	Evelyn	Ashford	USA	15.04.57	1	Bruxelles	28.08.1981
1643	1633	11.07	0.5	Merlene	Ottey	JAM	10.05.60	1	Lincoln	06.05.1983
1644	1633	11.07	1.7	Anelia	Nuneva	BUL	30.06.62	4	Berlin	08.06.1983
1645	1633	11.07	-1.2	Marlies	Gohr	GDR	21.03.58	1	Leipzig	27.07.1983
1646	1633	11.07	0.0	Marlies	Gohr	GDR	21.03.58	1h	Potsdam	05.05.1984
1647	1633	11.07	0.9	Alice	Brown	USA	20.09.60	1	BatonRouge	28.07.1985
1648	1633	11.07	-1.0	Marina	Zhirova	RUS	06.06.63	1	Leningrad	02.08.1985
1649	1633	11.07	-0.5	Merlene	Ottey	JAM	10.05.60	2	Berlin	23.08.1985
1650	1633	11.07	-0.5	Marina	Zhirova	RUS	06.06.63	3	Berlin	23.08.1985
1651	1633	11.07	-0.5	Florence	Griffith-Joyner	USA	21.12.59	4	Berlin	23.08.1985
1652	1633	11.07	0.3	Merlene	Ottey	JAM	10.05.60	2	Berlin	30.08.1985
1653	1633	11.07	1.6	Merlene	Ottey	JAM	10.05.60	2	Berlin	15.08.1986
1654	1633	11.07	1.3	Merlene	Ottey	JAM	10.05.60	1	Irvine	14.06.1987
1655	1633	11.07	-0.5	Marlies	Gohr	GDR	21.03.58	1	Karl-Marx-Stadt	20.06.1987
1656	1633	11.07	0.0	Juliet	Cuthbert	JAM	09.04.64	3	Koln	16.08.1987
1657	1633	11.07	0.7	Natalya	Voronova	RUS	09.07.65	1h	Moskva	21.08.1987
1658	1633	11.07	0.7	Diane	Williams	USA	14.12.60	3s2	Roma	30.08.1987
1659	1633	11.07	0.7	Angela	Bailey	CAN	28.02.62	4s2	Roma	30.08.1987
1660	1633	11.07	-0.5	Diane	Williams	USA	14.12.60	4	Roma	30.08.1987
1661	1633	11.07	1.8	Galina	Malchugina	RUS	17.12.62	1	Leningrad	11.06.1988
1662	1633	11.07	1.7	Silke	Moller	GER	20.06.64	1h1	Rostock	25.06.1988
1663	1633	11.07	0.0	Marlies	Gohr	GDR	21.03.58	1	Rostock	25.06.1988
1664	1633	11.07	0.0	Silke	Moller	GER	20.06.64	2	Rostock	25.06.1988
1665	1633	11.07	0.0	Dawn	Sowell	USA	27.03.66	1h1	Provo	01.06.1989
1666	1633	11.07	0.2	Sheila	Echols	USA	02.10.64	2	London	14.07.1989
1667	1633	11.07	-0.7	Merlene	Ottey	JAM	10.05.60	1	Zurich	16.08.1989
1668	1633	11.07	0.6	Merlene	Ottey	JAM	10.05.60	1	Rieti	03.09.1989
1669	1633	11.07	0.0	Katrin	Krabbe	GER	22.11.69	1h1	Split	27.08.1990
1670	1633	11.07	1.5	Evelyn	Ashford	USA	15.04.57	2	Rieti	09.09.1990
1671	1633	11.07	0.6	Mary	Onyali	NGR	03.02.68	1	Neubrandenburg	21.06.1991
1672	1633	11.07	0.6	Carlette	Guidry	USA	04.09.68	2	Roma	17.07.1991
1673	1633	11.07	-0.2	Evelyn	Ashford	USA	15.04.57	1h2	Jena	28.05.1992
1674	1633	11.07	2.0	Olga	Bogoslovskaya	RUS	20.05.64	3	Moskva	22.06.1992
1675	1633	11.07	-2.9	Merlene	Ottey	JAM	10.05.60	2s1	Barcelona	01.08.1992
1676	1633	11.07	0.7	Gwen	Torrence	USA	12.06.65	1	SaoPaulo	21.05.1994
1677	1633	11.07	1.8	Cheryl	Taplin	USA	02.09.72	1	BatonRouge	25.05.1994
1678	1633	11.07	1.4	Mary	Onyali	NGR	03.02.68	1	Lausanne	06.07.1994
1679	1633	11.07	0.0	Irina	Privalova	RUS	12.11.68	3	Bruxelles	19.08.1994
1680	1633	11.07	0.9	Carlette	Guidry	USA	04.09.68	4	Goteborg	06.08.1995
1681	1633	11.07	0.9	Zhanna	Block	UKR	06.07.72	5	Goteborg	06.08.1995
1682	1633	11.07	-0.2	Merlene	Ottey	JAM	10.05.60	1	Madrid	12.06.1996
1683	1633	11.07	1.1	Carlette	Guidry	USA	04.09.68	7	Atlanta	15.06.1996
1684	1633	11.07	-0.3	Zhanna	Block	UKR	06.07.72	2	Lausanne	03.07.1996
1685	1633	11.07	1.3	Chryste	Gaines	USA	14.09.70	4	Oslo	05.07.1996
1686	1633	11.07	0.4	Marina	Trandenkova	RUS	07.01.67	3s1	Atlanta	27.07.1996
1687	1633	11.07	-0.1	Natalya	Voronova	RUS	09.07.65	3s2	Atlanta	27.07.1996
1688	1633	11.07	-0.1	Chandra	Sturrup	BAH	12.09.71	4s2	Atlanta	27.07.1996
1689	1633	11.07	-0.1	Juliet	Cuthbert	JAM	09.04.64	5s2	Atlanta	27.07.1996
1690	1633	11.07	-0.1	Gwen	Torrence	USA	12.06.65	3	Berlin	30.08.1996
1691	1633	11.07	0.5	Zhanna	Block	UKR	06.07.72	3	Lausanne	02.07.1997
1692	1633	11.07	0.0	Gwen	Torrence	USA	12.06.65	1	Stuttgart	13.07.1997
1693	1633	11.07	1.4	Christy	Opara	NGR	02.05.70	1h1	Gladbeck	23.07.1997
1694	1633	11.07	0.1	Inger	Miller	USA	12.06.72	1h8	Athinai	02.08.1997
1695	1633	11.07	-1.2	Sevatheda	Fynes	BAH	17.10.74	4rA	Zurich	13.08.1997
1696	1633	11.07	0.4	Liu	Xiaomei	CHN	11.01.72	1h2	Shanghai	17.10.1997
1697	1633	11.07	0.7	Inger	Miller	USA	12.06.72	3	Ad-Dawhah	07.05.1998
1698	1633	11.07	1.9	Pauline	Davis-Thompson	BAH	09.07.66	3	Nassau	20.06.1998
1699	1633	11.07	0.6	Inger	Miller	USA	12.06.72	4	Roma	14.07.1998
1700	1633	11.07	0.3	Merlene	Ottey	JAM	10.05.60	1	Cuxhaven	22.07.1998
1701	1633	11.07	-0.9	Zhanna	Block	UKR	06.07.72	3rA	Zurich	12.08.1998
1702	1633	11.07	2.0	Melanie	Paschke	GER	29.06.70	5	Budapest	19.08.1998
1703	1633	11.07	0.2	Sevatheda	Fynes	BAH	17.10.74	2	Berlin	01.09.1998
1704	1633	11.07	1.2	Marion	Jones	USA	12.10.75	1h2	Durham	03.04.1999
1705	1633	11.07	0.0	Merlene	Ottey	JAM	10.05.60	1	Kassel	23.06.1999
1706	1633	11.07	0.7	Inger	Miller	USA	12.06.72	1s1	Eugene	25.06.1999
1707	1633	11.07	-0.7	Chandra	Sturrup	BAH	12.09.71	2	Osaka	13.05.2000
1708	1633	11.07	1.3	Zhanna	Block	UKR	06.07.72	2	Hania	14.06.2000
1709	1633	11.07	0.1	Torri	Edwards	USA	31.01.77	2rB	Zurich	11.08.2000
1710	1633	11.07	0.1	Tayna	Lawrence	JAM	17.09.75	2r1	Berlin	01.09.2000
1711	1633	11.07	0.0	Zhanna	Block	UKR	06.07.72	1	Poznan	08.06.2001
1712	1633	11.07	1.5	Sevatheda	Fynes	BAH	17.10.74	3	Manchester	27.07.2002
1713	1633	11.07	0.3	Ekaterini	Thanou	GRE	01.02.75	1h4	Munchen	06.08.2002
1714	1633	11.07	-1.3	Christine	Arron	FRA	13.09.73	1	Firenze	21.06.2003
1715	1633	11.07	0.9	Aleen	Bailey	JAM	25.11.80	6	Saint-Denis	24.08.2003
1716	1633	11.07	-0.7	Debbie	Ferguson-McKenzie	BAH	16.01.76	2rA	Zurich	06.08.2004
1717	1633	11.07	-0.1	Sherone	Simpson	JAM	12.08.84	6	Athinai	21.08.2004
1718	1633	11.07	1.6	Geraldine	Pillay	RSA	25.08.77	1	Durban	16.04.2005
