mag.u,mag.g,mag.r,mag.i,mag.z
20.4210357666016,18.3590431213379,17.5064716339111,17.1336841583252,16.9285221099854
20.8940505981445,18.2280330657959,16.7786903381348,16.0299243927002,15.6114358901978
21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811
21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811
21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811
21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811
21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811
21.3520259857178,19.8835830688477,19.2615947723389,18.9554443359375,18.9313182830811
20.3094272613525,18.7688903808594,18.1707286834717,17.8962898254395,17.6938953399658
20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703
20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703
20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703
20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703
20.8494644165039,19.3973770141602,18.7102108001709,18.4125328063965,18.2220001220703
20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352
20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352
20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352
20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352
20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352
20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352
20.2695903778076,17.8156414031982,16.7429313659668,16.2845287322998,16.0358047485352
21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426
21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426
21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426
21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426
21.3205966949463,19.7243270874023,19.0543956756592,18.75710105896,18.5655097961426
20.9812145233154,19.4576282501221,18.7179985046387,18.3848724365234,18.2351741790771
20.6252708435059,18.8017272949219,17.9995040893555,17.6682186126709,17.4736976623535
20.7989635467529,18.5535850524902,17.5737552642822,17.1385269165039,16.9386329650879
20.7738342285156,19.3964023590088,18.7782039642334,18.5360355377197,18.3808517456055
22.3775501251221,20.4925136566162,19.4686470031738,19.033166885376,18.8372745513916
20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996
20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996
20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996
20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996
20.6689128875732,18.6503620147705,17.7927913665771,17.4413814544678,17.2458152770996
19.191125869751,16.8045635223389,15.8523063659668,15.5368947982788,15.3812379837036
21.0822486877441,19.39670753479,18.6586246490479,18.4064445495605,18.299129486084
21.0822486877441,19.39670753479,18.6586246490479,18.4064445495605,18.299129486084
19.5394458770752,17.6078548431396,16.8400039672852,16.5802516937256,16.4820880889893
18.576286315918,17.1666488647461,16.6330642700195,16.4370555877686,16.3591995239258
19.7081394195557,18.2507858276367,17.7155532836914,17.532283782959,17.483757019043
19.2096462249756,17.6995372772217,17.1021709442139,16.9163932800293,16.8159923553467
19.9983768463135,18.4601554870605,17.8812313079834,17.6746006011963,17.5947360992432
19.3628883361816,17.3751811981201,16.5583095550537,16.2394828796387,16.0405788421631
19.8039264678955,18.3431758880615,17.6542472839355,17.3827705383301,17.1796684265137
21.5248146057129,20.2489738464355,19.6889266967773,19.4482364654541,19.280647277832
21.5248146057129,20.2489738464355,19.6889266967773,19.4482364654541,19.280647277832
21.5248146057129,20.2489738464355,19.6889266967773,19.4482364654541,19.280647277832
18.7632465362549,17.3290710449219,16.7508487701416,16.4960289001465,16.4064788818359
18.6445045471191,16.7903785705566,16.0919094085693,15.8371267318726,15.7199897766113
18.9223079681396,17.4963779449463,16.8906669616699,16.6241645812988,16.4410800933838
20.239164352417,18.8000087738037,18.1362361907959,17.8388137817383,17.6560726165771
20.9884662628174,19.4289798736572,18.724925994873,18.4263896942139,18.2890586853027
22.4274101257324,20.1453762054443,19.2923393249512,18.9390239715576,18.7874755859375
21.3539371490479,19.6843662261963,18.9656448364258,18.666784286499,18.546106338501
21.3539371490479,19.6843662261963,18.9656448364258,18.666784286499,18.546106338501
21.8198642730713,20.2758255004883,19.7217884063721,19.4629650115967,19.2768993377686
21.8198642730713,20.2758255004883,19.7217884063721,19.4629650115967,19.2768993377686
20.2153797149658,18.7295417785645,18.2379817962646,18.0846996307373,18.0147380828857
21.0818462371826,19.3476371765137,18.6215438842773,18.2926654815674,18.0828285217285
21.0818462371826,19.3476371765137,18.6215438842773,18.2926654815674,18.0828285217285
21.0156402587891,19.7312355041504,19.1652164459229,18.9041442871094,18.7263889312744
23.3615341186523,20.8599472045898,19.8937492370605,19.4887008666992,19.236644744873
20.1330642700195,19.0155582427979,18.5510139465332,18.3333492279053,18.3068675994873
19.2280654907227,17.8367385864258,17.2888698577881,17.0475521087646,16.9213829040527
21.2148876190186,19.9873161315918,19.5032939910889,19.2709522247314,19.1157627105713
20.2292423248291,18.2580947875977,17.4182510375977,17.0471820831299,16.8577671051025
20.2292423248291,18.2580947875977,17.4182510375977,17.0471820831299,16.8577671051025
21.3921089172363,19.8054656982422,19.0744037628174,18.7704257965088,18.5787296295166
20.8385028839111,19.0309886932373,18.2275123596191,17.9510536193848,17.8297348022461
21.4471244812012,19.7854824066162,19.0575923919678,18.8123893737793,18.6794548034668
20.1299095153809,18.2870807647705,17.508903503418,17.1711311340332,16.9798545837402
20.5189762115479,19.140998840332,18.6128730773926,18.3421859741211,18.2299690246582
19.5924606323242,17.492956161499,16.6251392364502,16.2846603393555,16.1040534973145
22.2507476806641,20.3635292053223,19.134391784668,18.6748924255371,18.4143581390381
20.5929412841797,18.5431995391846,17.6969451904297,17.3627853393555,17.1679515838623
20.631685256958,18.3289241790771,17.352409362793,16.9643459320068,16.7475414276123
20.9923362731934,19.6731567382813,19.160135269165,18.9808502197266,18.9507446289063
19.3133316040039,18.1535167694092,17.673246383667,17.4586620330811,17.3582134246826
20.6152744293213,18.6646518707275,17.8566646575928,17.5766983032227,17.4231224060059
21.1687412261963,19.4856662750244,18.7945537567139,18.5086936950684,18.415922164917
22.1539611816406,20.5697994232178,19.9071502685547,19.6826686859131,19.4899139404297
21.1793003082275,19.9264354705811,19.3457832336426,19.1122303009033,18.9316806793213
20.3707885742188,18.3830966949463,17.5399074554443,17.2425746917725,17.0780086517334
21.3859272003174,19.9048309326172,19.2091751098633,18.9002628326416,18.6969966888428
23.2708797454834,20.8600540161133,19.7286891937256,19.276538848877,19.0765781402588
23.2212028503418,21.291934967041,20.5771026611328,20.3495082855225,20.503511428833
22.374382019043,21.4551410675049,20.7539501190186,20.5576114654541,20.4291820526123
19.1418609619141,17.8588390350342,17.2825412750244,17.0349197387695,16.903715133667
18.9403514862061,17.715181350708,17.2326755523682,17.0691890716553,16.9991035461426
20.8011436462402,19.42604637146,18.6835117340088,18.346040725708,18.1883220672607
21.041633605957,19.3645820617676,18.7206344604492,18.4232273101807,18.2394104003906
21.041633605957,19.3645820617676,18.7206344604492,18.4232273101807,18.2394104003906
21.041633605957,19.3645820617676,18.7206344604492,18.4232273101807,18.2394104003906
21.041633605957,19.3645820617676,18.7206344604492,18.4232273101807,18.2394104003906
21.041633605957,19.3645820617676,18.7206344604492,18.4232273101807,18.2394104003906
21.041633605957,19.3645820617676,18.7206344604492,18.4232273101807,18.2394104003906
21.041633605957,19.3645820617676,18.7206344604492,18.4232273101807,18.2394104003906
21.041633605957,19.3645820617676,18.7206344604492,18.4232273101807,18.2394104003906
20.7651996612549,19.0394458770752,18.3096771240234,18.0446300506592,17.8312740325928
20.7651996612549,19.0394458770752,18.3096771240234,18.0446300506592,17.8312740325928
20.7651996612549,19.0394458770752,18.3096771240234,18.0446300506592,17.8312740325928
20.7651996612549,19.0394458770752,18.3096771240234,18.0446300506592,17.8312740325928
20.502368927002,18.3617649078369,17.5448360443115,17.2866382598877,17.1082935333252
20.3638248443604,18.6618690490723,17.9533500671387,17.7152729034424,17.5419902801514
21.0882167816162,20.1241245269775,19.710880279541,19.6005764007568,19.4591102600098
21.0882167816162,20.1241245269775,19.710880279541,19.6005764007568,19.4591102600098
17.3579444885254,15.8830213546753,15.3731422424316,15.1933832168579,15.141640663147
19.386682510376,18.216968536377,17.721492767334,17.508617401123,17.4148788452148
20.4343070983887,18.6259822845459,17.9196186065674,17.6454448699951,17.4656925201416
20.2647151947021,18.4721660614014,17.7675037384033,17.5016574859619,17.349084854126
19.8874473571777,18.6413440704346,18.0431709289551,17.7539005279541,17.6181697845459
19.8874473571777,18.6413440704346,18.0431709289551,17.7539005279541,17.6181697845459
20.4787635803223,18.6512851715088,17.830286026001,17.4637489318848,17.2418079376221
20.4787635803223,18.6512851715088,17.830286026001,17.4637489318848,17.2418079376221
20.4787635803223,18.6512851715088,17.830286026001,17.4637489318848,17.2418079376221
18.499792098999,16.3342571258545,15.5426149368286,15.252836227417,15.1196928024292
21.5708847045898,20.0426082611084,19.3718795776367,19.133150100708,18.9833736419678
21.5708847045898,20.0426082611084,19.3718795776367,19.133150100708,18.9833736419678
20.8076000213623,19.5546131134033,19.0929260253906,18.9299030303955,18.9219245910645
19.7290153503418,18.4412479400635,17.9877643585205,17.8151435852051,17.7275066375732
20.5925254821777,18.8987598419189,18.2404518127441,17.9203186035156,17.7839279174805
22.0841846466064,20.0256080627441,19.17431640625,18.869312286377,18.6649837493896
18.92991065979,17.4371681213379,16.8162631988525,16.5491466522217,16.3683795928955
22.0558776855469,19.4441165924072,18.7812004089355,18.5043563842773,18.3220348358154
18.9544105529785,17.6980533599854,17.1342124938965,16.9005241394043,16.8244132995605
18.7181262969971,17.3887939453125,16.8405990600586,16.6591739654541,16.568489074707
22.2286338806152,20.6754322052002,19.5516414642334,19.1111068725586,18.7453765869141
22.1251602172852,20.689733505249,19.1120891571045,18.5330142974854,18.1539707183838
19.8880481719971,17.5908946990967,16.5788173675537,16.1732234954834,15.9506320953369
19.4570903778076,17.8399715423584,17.2130088806152,16.9846992492676,16.9176483154297
20.437557220459,18.8344078063965,18.1241626739502,17.8479099273682,17.7405624389648
21.938793182373,20.3970470428467,19.8937473297119,19.6359100341797,19.498664855957
21.7766590118408,20.0686435699463,19.3430519104004,19.0994739532471,18.9186706542969
21.4594440460205,19.2355327606201,18.220703125,17.8399562835693,17.6068115234375
21.7746162414551,20.5027599334717,19.2775115966797,18.8991394042969,18.4737720489502
22.231538772583,20.0611457824707,18.8158550262451,18.320764541626,17.8946914672852
21.2761535644531,19.3531970977783,18.2899513244629,17.8486251831055,17.508960723877
18.224178314209,16.3535346984863,15.4858913421631,15.153995513916,14.9639377593994
18.0674686431885,16.0057125091553,15.214448928833,14.922890663147,14.7699975967407
18.906946182251,17.3273277282715,16.4925136566162,16.2015056610107,16.0036468505859
19.3540363311768,17.5725345611572,16.8140296936035,16.5116806030273,16.3023872375488
19.4653339385986,17.5996990203857,16.7571430206299,16.4272880554199,16.2049541473389
20.5298519134521,18.6669464111328,17.7930660247803,17.4540901184082,17.2089366912842
18.7397270202637,17.664306640625,17.15110206604,16.9413299560547,16.8120880126953
18.8657760620117,17.0523319244385,16.3264427185059,16.0821666717529,15.9255876541138
18.5383262634277,17.173168182373,16.6403121948242,16.4474201202393,16.3422946929932
21.3879432678223,19.3379669189453,18.5274696350098,18.2134685516357,17.9907341003418
20.6307754516602,18.832857131958,18.1459484100342,17.9502201080322,17.8536243438721
18.4352016448975,17.2642440795898,16.7244262695313,16.4581642150879,16.3141021728516
19.2594528198242,18.0641822814941,17.6414890289307,17.4782009124756,17.3910980224609
20.2862205505371,17.8006649017334,16.7175579071045,16.235767364502,15.989691734314
20.658016204834,18.8882389068604,18.1418056488037,17.7991104125977,17.6088218688965
20.658016204834,18.8882389068604,18.1418056488037,17.7991104125977,17.6088218688965
20.658016204834,18.8882389068604,18.1418056488037,17.7991104125977,17.6088218688965
20.2533550262451,18.5773429870605,17.8319835662842,17.5129661560059,17.2819480895996
19.7729721069336,18.2117290496826,17.6098022460938,17.3526020050049,17.1859893798828
20.4198150634766,18.7820053100586,18.0364685058594,17.6869716644287,17.4617900848389
20.4198150634766,18.7820053100586,18.0364685058594,17.6869716644287,17.4617900848389
20.4198150634766,18.7820053100586,18.0364685058594,17.6869716644287,17.4617900848389
18.565465927124,17.3386783599854,16.8130645751953,16.5770111083984,16.4596176147461
21.7948322296143,20.2964515686035,19.7145175933838,19.3899803161621,19.3112850189209
22.9046688079834,20.6601524353027,19.7676067352295,19.3806400299072,19.2213191986084
21.8741703033447,20.4110412597656,19.7837753295898,19.5316963195801,19.3094577789307
21.8741703033447,20.4110412597656,19.7837753295898,19.5316963195801,19.3094577789307
21.8741703033447,20.4110412597656,19.7837753295898,19.5316963195801,19.3094577789307
21.8741703033447,20.4110412597656,19.7837753295898,19.5316963195801,19.3094577789307
21.8741703033447,20.4110412597656,19.7837753295898,19.5316963195801,19.3094577789307
21.8741703033447,20.4110412597656,19.7837753295898,19.5316963195801,19.3094577789307
21.8741703033447,20.4110412597656,19.7837753295898,19.5316963195801,19.3094577789307
21.5690670013428,19.6728591918945,18.9583797454834,18.7014636993408,18.5251026153564
21.5690670013428,19.6728591918945,18.9583797454834,18.7014636993408,18.5251026153564
20.3700351715088,17.8660354614258,16.6787986755371,16.2677593231201,16.0185298919678
21.5055770874023,19.9195404052734,19.2970371246338,19.0678100585938,19.0467109680176
21.5055770874023,19.9195404052734,19.2970371246338,19.0678100585938,19.0467109680176
21.5055770874023,19.9195404052734,19.2970371246338,19.0678100585938,19.0467109680176
20.9260292053223,18.6613712310791,17.6637306213379,17.3291454315186,17.1106204986572
20.9260292053223,18.6613712310791,17.6637306213379,17.3291454315186,17.1106204986572
20.7801723480225,19.0623512268066,18.2842254638672,17.9552364349365,17.7525386810303
20.912296295166,19.0053596496582,18.1305694580078,17.7967548370361,17.5911445617676
20.912296295166,19.0053596496582,18.1305694580078,17.7967548370361,17.5911445617676
20.6485424041748,18.1030750274658,16.8949527740479,16.4355964660645,16.1718940734863
20.6485424041748,18.1030750274658,16.8949527740479,16.4355964660645,16.1718940734863
20.3348007202148,18.0093784332275,17.0070552825928,16.6876678466797,16.4877586364746
20.3348007202148,18.0093784332275,17.0070552825928,16.6876678466797,16.4877586364746
22.3073101043701,20.7993698120117,20.2628860473633,19.9865074157715,20.098705291748
22.3073101043701,20.7993698120117,20.2628860473633,19.9865074157715,20.098705291748
22.3073101043701,20.7993698120117,20.2628860473633,19.9865074157715,20.098705291748
20.8398151397705,18.8689670562744,18.0413913726807,17.7366695404053,17.6003761291504
20.8398151397705,18.8689670562744,18.0413913726807,17.7366695404053,17.6003761291504
20.8398151397705,18.8689670562744,18.0413913726807,17.7366695404053,17.6003761291504
20.8398151397705,18.8689670562744,18.0413913726807,17.7366695404053,17.6003761291504
20.8398151397705,18.8689670562744,18.0413913726807,17.7366695404053,17.6003761291504
20.8398151397705,18.8689670562744,18.0413913726807,17.7366695404053,17.6003761291504
20.8398151397705,18.8689670562744,18.0413913726807,17.7366695404053,17.6003761291504
21.116849899292,19.4292316436768,18.6859474182129,18.3501930236816,18.1737976074219
21.116849899292,19.4292316436768,18.6859474182129,18.3501930236816,18.1737976074219
21.1437282562256,18.7078132629395,17.6660766601563,17.3358879089355,17.1112270355225
21.1437282562256,18.7078132629395,17.6660766601563,17.3358879089355,17.1112270355225
21.1024017333984,18.1106834411621,16.9328842163086,16.5893573760986,16.2009963989258
21.1024017333984,18.1106834411621,16.9328842163086,16.5893573760986,16.2009963989258
21.7630214691162,19.7901077270508,18.9946746826172,18.7052307128906,18.4703884124756
21.7630214691162,19.7901077270508,18.9946746826172,18.7052307128906,18.4703884124756
22.2968292236328,20.9509048461914,20.3143405914307,20.0265789031982,20.0335464477539
22.2968292236328,20.9509048461914,20.3143405914307,20.0265789031982,20.0335464477539
20.4011287689209,17.867504119873,16.767728805542,16.3076152801514,16.0329055786133
20.4011287689209,17.867504119873,16.767728805542,16.3076152801514,16.0329055786133
21.0949020385742,19.2238254547119,18.5554637908936,18.1255264282227,18.0334510803223
21.0949020385742,19.2238254547119,18.5554637908936,18.1255264282227,18.0334510803223
21.0949020385742,19.2238254547119,18.5554637908936,18.1255264282227,18.0334510803223
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
20.3426914215088,17.8455028533936,16.7939910888672,16.4002952575684,16.1930484771729
21.4004135131836,19.6781997680664,19.2625637054443,18.6189556121826,18.5266990661621
21.4004135131836,19.6781997680664,19.2625637054443,18.6189556121826,18.5266990661621
19.079158782959,17.7478275299072,16.478364944458,16.1915416717529,15.7770175933838
19.079158782959,17.7478275299072,16.478364944458,16.1915416717529,15.7770175933838
21.6382598876953,20.5083789825439,19.9785270690918,19.7500953674316,19.669506072998
21.6382598876953,20.5083789825439,19.9785270690918,19.7500953674316,19.669506072998
20.6108856201172,18.2596950531006,17.2445659637451,16.8730621337891,16.6725654602051
20.6108856201172,18.2596950531006,17.2445659637451,16.8730621337891,16.6725654602051
20.6108856201172,18.2596950531006,17.2445659637451,16.8730621337891,16.6725654602051
20.6108856201172,18.2596950531006,17.2445659637451,16.8730621337891,16.6725654602051
20.6108856201172,18.2596950531006,17.2445659637451,16.8730621337891,16.6725654602051
20.6108856201172,18.2596950531006,17.2445659637451,16.8730621337891,16.6725654602051
20.6108856201172,18.2596950531006,17.2445659637451,16.8730621337891,16.6725654602051
20.6108856201172,18.2596950531006,17.2445659637451,16.8730621337891,16.6725654602051
21.1344203948975,18.6860103607178,17.7420234680176,17.396333694458,17.2177867889404
21.1344203948975,18.6860103607178,17.7420234680176,17.396333694458,17.2177867889404
21.976583480835,20.4578685760498,19.8019695281982,19.602123260498,19.3635540008545
21.976583480835,20.4578685760498,19.8019695281982,19.602123260498,19.3635540008545
21.976583480835,20.4578685760498,19.8019695281982,19.602123260498,19.3635540008545
21.976583480835,20.4578685760498,19.8019695281982,19.602123260498,19.3635540008545
20.8487777709961,19.1737518310547,18.4748229980469,18.0981597900391,17.9104270935059
20.5214443206787,18.3149356842041,17.3099060058594,16.8671989440918,16.6718635559082
20.5214443206787,18.3149356842041,17.3099060058594,16.8671989440918,16.6718635559082
20.7980003356934,18.7452754974365,17.8347225189209,17.4977760314941,17.3071403503418
20.7980003356934,18.7452754974365,17.8347225189209,17.4977760314941,17.3071403503418
22.9281024932861,20.9480743408203,20.516565322876,20.2789363861084,20.0558948516846
21.5957469940186,20.6568622589111,20.0962333679199,19.8572044372559,19.6583309173584
22.1433753967285,19.7017078399658,18.8426094055176,18.5574016571045,18.3204574584961
22.1433753967285,19.7017078399658,18.8426094055176,18.5574016571045,18.3204574584961
22.9537963867188,21.0556049346924,20.3501358032227,20.107234954834,20.0384044647217
22.9537963867188,21.0556049346924,20.3501358032227,20.107234954834,20.0384044647217
20.9320640563965,18.6957416534424,17.745943069458,17.4159049987793,17.2129020690918
20.9320640563965,18.6957416534424,17.745943069458,17.4159049987793,17.2129020690918
21.1822052001953,18.2502021789551,17.0460510253906,16.7027778625488,16.4424819946289
21.1822052001953,18.2502021789551,17.0460510253906,16.7027778625488,16.4424819946289
20.8510818481445,18.5508975982666,17.5601844787598,17.2015380859375,16.9896297454834
20.8510818481445,18.5508975982666,17.5601844787598,17.2015380859375,16.9896297454834
20.0918617248535,18.0637969970703,17.1776218414307,16.769645690918,16.6024112701416
20.0918617248535,18.0637969970703,17.1776218414307,16.769645690918,16.6024112701416
20.3799571990967,17.784818649292,16.6362571716309,16.2167377471924,15.9965476989746
20.3799571990967,17.784818649292,16.6362571716309,16.2167377471924,15.9965476989746
20.3799571990967,17.784818649292,16.6362571716309,16.2167377471924,15.9965476989746
20.3799571990967,17.784818649292,16.6362571716309,16.2167377471924,15.9965476989746
20.3799571990967,17.784818649292,16.6362571716309,16.2167377471924,15.9965476989746
20.3799571990967,17.784818649292,16.6362571716309,16.2167377471924,15.9965476989746
20.3799571990967,17.784818649292,16.6362571716309,16.2167377471924,15.9965476989746
20.3799571990967,17.784818649292,16.6362571716309,16.2167377471924,15.9965476989746
20.3799571990967,17.784818649292,16.6362571716309,16.2167377471924,15.9965476989746
21.2569847106934,19.3099555969238,18.5564746856689,18.2921142578125,18.1400833129883
21.2569847106934,19.3099555969238,18.5564746856689,18.2921142578125,18.1400833129883
21.2569847106934,19.3099555969238,18.5564746856689,18.2921142578125,18.1400833129883
21.2569847106934,19.3099555969238,18.5564746856689,18.2921142578125,18.1400833129883
21.2569847106934,19.3099555969238,18.5564746856689,18.2921142578125,18.1400833129883
20.6325702667236,18.6487903594971,17.8345413208008,17.4647197723389,17.2974891662598
20.6325702667236,18.6487903594971,17.8345413208008,17.4647197723389,17.2974891662598
20.5040836334229,18.2347583770752,17.3257217407227,16.9156894683838,16.6641902923584
20.5040836334229,18.2347583770752,17.3257217407227,16.9156894683838,16.6641902923584
20.5040836334229,18.2347583770752,17.3257217407227,16.9156894683838,16.6641902923584
20.1320743560791,17.6504211425781,16.5292873382568,16.1265640258789,15.901912689209
20.1320743560791,17.6504211425781,16.5292873382568,16.1265640258789,15.901912689209
20.1320743560791,17.6504211425781,16.5292873382568,16.1265640258789,15.901912689209
20.713752746582,17.7199459075928,16.4392337799072,15.898247718811,15.6106576919556
20.713752746582,17.7199459075928,16.4392337799072,15.898247718811,15.6106576919556
21.5802173614502,19.978141784668,19.2203235626221,18.9017238616943,18.7926921844482
21.5802173614502,19.978141784668,19.2203235626221,18.9017238616943,18.7926921844482
20.1092548370361,17.401798248291,15.9803876876831,15.4665536880493,15.0975456237793
22.7387542724609,20.7764511108398,20.1953201293945,19.9284400939941,19.7785873413086
20.6519889831543,18.1363506317139,17.0820369720459,16.6419124603271,16.3900527954102
20.6519889831543,18.1363506317139,17.0820369720459,16.6419124603271,16.3900527954102
21.1652202606201,19.7349338531494,19.1039295196533,18.8175830841064,18.5929775238037
21.1652202606201,19.7349338531494,19.1039295196533,18.8175830841064,18.5929775238037
19.775110244751,17.2062091827393,15.8937330245972,15.2685880661011,14.9190063476563
19.775110244751,17.2062091827393,15.8937330245972,15.2685880661011,14.9190063476563
21.5499286651611,19.9567546844482,19.4033737182617,19.0628280639648,18.9471950531006
20.7941398620605,19.2432289123535,18.553150177002,18.232177734375,18.0363903045654
20.7941398620605,19.2432289123535,18.553150177002,18.232177734375,18.0363903045654
21.8843765258789,20.5144176483154,19.9321212768555,19.642032623291,19.5439701080322
22.1457614898682,20.5036602020264,19.8050765991211,19.5298118591309,19.4728775024414
22.1457614898682,20.5036602020264,19.8050765991211,19.5298118591309,19.4728775024414
21.2093830108643,19.6911678314209,19.0619792938232,18.7141513824463,18.6659317016602
20.468189239502,17.849250793457,16.6623477935791,16.1138973236084,15.7837142944336
20.468189239502,17.849250793457,16.6623477935791,16.1138973236084,15.7837142944336
20.5694541931152,17.9799175262451,16.725191116333,16.2290019989014,15.9486331939697
20.5694541931152,17.9799175262451,16.725191116333,16.2290019989014,15.9486331939697
20.9945964813232,19.3685512542725,18.6822471618652,18.3202533721924,18.199535369873
20.9945964813232,19.3685512542725,18.6822471618652,18.3202533721924,18.199535369873
20.9945964813232,19.3685512542725,18.6822471618652,18.3202533721924,18.199535369873
21.0754470825195,18.7649536132813,17.8380184173584,17.4917526245117,17.2845821380615
21.0754470825195,18.7649536132813,17.8380184173584,17.4917526245117,17.2845821380615
20.8917541503906,19.0841178894043,18.2906627655029,17.9272918701172,17.7353534698486
20.8917541503906,19.0841178894043,18.2906627655029,17.9272918701172,17.7353534698486
20.5695266723633,18.0068893432617,16.8521976470947,16.4053993225098,16.1599254608154
20.5695266723633,18.0068893432617,16.8521976470947,16.4053993225098,16.1599254608154
20.8790054321289,18.0276794433594,16.8231678009033,16.2926425933838,16.0054798126221
20.8790054321289,18.0276794433594,16.8231678009033,16.2926425933838,16.0054798126221
21.1240425109863,19.7207260131836,19.0818538665771,18.7454376220703,18.6051387786865
21.1240425109863,19.7207260131836,19.0818538665771,18.7454376220703,18.6051387786865
21.949556350708,20.8275203704834,20.3221340179443,20.0496273040771,20.218505859375
21.949556350708,20.8275203704834,20.3221340179443,20.0496273040771,20.218505859375
21.7918643951416,20.317741394043,19.7345314025879,19.4144954681396,19.3592929840088
21.7918643951416,20.317741394043,19.7345314025879,19.4144954681396,19.3592929840088
20.7557945251465,18.8027458190918,17.9944725036621,17.6174201965332,17.3819828033447
19.8218879699707,17.1473579406738,15.8381690979004,15.2565183639526,14.9623956680298
19.8218879699707,17.1473579406738,15.8381690979004,15.2565183639526,14.9623956680298
20.2619953155518,17.885347366333,16.834321975708,16.4533157348633,16.2851982116699
20.2619953155518,17.885347366333,16.834321975708,16.4533157348633,16.2851982116699
20.2619953155518,17.885347366333,16.834321975708,16.4533157348633,16.2851982116699
20.2619953155518,17.885347366333,16.834321975708,16.4533157348633,16.2851982116699
21.0182762145996,19.1528663635254,18.3307552337646,17.9833164215088,17.7636127471924
21.0182762145996,19.1528663635254,18.3307552337646,17.9833164215088,17.7636127471924
20.2774467468262,17.8503322601318,16.7037086486816,16.1995735168457,15.9433269500732
20.2774467468262,17.8503322601318,16.7037086486816,16.1995735168457,15.9433269500732
21.1097087860107,20.0185070037842,19.5817108154297,19.1092567443848,18.8849906921387
20.2204837799072,18.2779197692871,17.3055629730225,16.8244724273682,16.5494060516357
20.2204837799072,18.2779197692871,17.3055629730225,16.8244724273682,16.5494060516357
20.1995811462402,17.244104385376,16.0070018768311,15.4651527404785,15.1694412231445
20.7350215911865,18.7373561859131,17.8972854614258,17.5966968536377,17.4850311279297
20.7350215911865,18.7373561859131,17.8972854614258,17.5966968536377,17.4850311279297
20.7350215911865,18.7373561859131,17.8972854614258,17.5966968536377,17.4850311279297
20.7350215911865,18.7373561859131,17.8972854614258,17.5966968536377,17.4850311279297
20.7350215911865,18.7373561859131,17.8972854614258,17.5966968536377,17.4850311279297
20.970817565918,19.1706275939941,18.424295425415,18.1625385284424,18.0613307952881
20.970817565918,19.1706275939941,18.424295425415,18.1625385284424,18.0613307952881
20.970817565918,19.1706275939941,18.424295425415,18.1625385284424,18.0613307952881
20.970817565918,19.1706275939941,18.424295425415,18.1625385284424,18.0613307952881
20.970817565918,19.1706275939941,18.424295425415,18.1625385284424,18.0613307952881
21.0372085571289,19.7066745758057,19.0247325897217,18.7186412811279,18.5008773803711
21.0372085571289,19.7066745758057,19.0247325897217,18.7186412811279,18.5008773803711
20.6011734008789,18.7366104125977,17.9158515930176,17.5420112609863,17.3644695281982
20.6011734008789,18.7366104125977,17.9158515930176,17.5420112609863,17.3644695281982
20.6011734008789,18.7366104125977,17.9158515930176,17.5420112609863,17.3644695281982
20.5118579864502,17.9939422607422,16.934326171875,16.459623336792,16.2097301483154
20.5118579864502,17.9939422607422,16.934326171875,16.459623336792,16.2097301483154
